ark_id,collection,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010062183,Département des Peintures,Historic Collection,,,,1,1626.0
cl010062184,Département des Peintures,Historic Collection,,,,1,1585.0
cl010062185,Département des Peintures,Historic Collection,,,100+,0,1647.5
cl010062186,Département des Peintures,Other,,,,1,1660.0
cl010062187,Département des Peintures,Other,,,,1,1660.0
cl010062188,Département des Peintures,Historic Collection,,,,0,1642.5
cl010062189,Département des Peintures,Historic Collection,,,,0,1642.5
cl010062192,Département des Peintures,Other,,,100+,1,1819.0
cl010062193,Département des Peintures,Other,,,100+,1,1812.5
cl010062194,Département des Peintures,Other,,,100+,1,1819.0
cl010062195,Département des Peintures,Unknown,,,,1,1537.5
cl010062196,Département des Peintures,Other,,,,1,1537.5
cl010062197,Département des Peintures,Unknown,,,,0,1537.5
cl010062200,Département des Peintures,Historic Collection,,,100+,0,1693.5
cl010062202,Département des Peintures,Unknown,,,,0,1835.0
cl010062203,Département des Peintures,Other,,,100+,0,1832.0
cl010062204,Département des Peintures,Other,,,,1,1537.5
cl010062205,Département des Peintures,Other,,,,1,1696.0
cl010062207,Département des Peintures,Other,,,,0,1718.0
cl010062208,Département des Peintures,Historic Collection,,,,1,1697.0
cl010062209,Département des Peintures,Historic Collection,,,,0,1700.0
cl010062210,Département des Peintures,Historic Collection,,,,0,1715.0
cl010062211,Département des Peintures,Other,,,,0,1735.0
cl010062212,Département des Peintures,Other,,,,1,1727.0
cl010062213,Département des Peintures,Other,,,,0,1717.5
cl010062214,Département des Peintures,Historic Collection,,,,0,1682.5
cl010062215,Département des Peintures,Historic Collection,,,,0,1695.0
cl010062216,Département des Peintures,Historic Collection,,,,1,1691.0
cl010062217,Département des Peintures,Unknown,,,,1,1537.5
cl010062219,Département des Peintures,Historic Collection,,,,0,1727.0
cl010062220,Département des Peintures,Other,,,,0,1673.0
cl010062221,Département des Peintures,Other,,,,0,1673.0
cl010062222,Département des Peintures,Other,,,,0,1673.0
cl010062223,Département des Peintures,Other,,,,0,1673.0
cl010062224,Département des Peintures,Historic Collection,,,,0,1667.5
cl010062225,Département des Peintures,Historic Collection,,,,0,1667.5
cl010062226,Département des Peintures,Other,,,,0,1716.5
cl010062227,Département des Peintures,Other,,,,0,1716.5
cl010062228,Département des Peintures,Historic Collection,,,,1,1701.0
cl010062229,Département des Peintures,Other,,,,0,1575.0
cl010062230,Département des Peintures,Historic Collection,,,,0,1555.0
cl010062231,Département des Peintures,Historic Collection,,,,0,1663.0
cl010062232,Département des Peintures,Historic Collection,,,,0,1687.0
cl010062233,Département des Peintures,Historic Collection,,,,0,1686.5
cl010062234,Département des Peintures,Historic Collection,,,,0,1687.0
cl010062235,Département des Peintures,Other,,,,0,1732.0
cl010062236,Département des Peintures,Other,,,,0,1732.0
cl010062237,Département des Peintures,Other,,,,0,1732.0
cl010062238,Département des Peintures,Other,,,100+,1,1789.0
cl010062239,Département des Peintures,Other,,,,1,1784.0
cl010062240,Département des Peintures,Historic Collection,,,100+,1,1637.5
cl010062241,Département des Peintures,Other,,,,1,1612.5
cl010062242,Département des Peintures,Unknown,,,,0,1750.0
cl010062243,Département des Peintures,Unknown,,,,0,1750.0
cl010062244,Département des Peintures,Unknown,,,,0,1950.0
cl010062245,Département des Peintures,Unknown,,,100+,0,1775.0
cl010062246,Département des Peintures,Historic Collection,,,100+,1,1525.0
cl010062247,Département des Peintures,Historic Collection,,,100+,1,1527.5
cl010062249,Département des Peintures,Historic Collection,,,,0,1683.5
cl010062251,Département des Peintures,Historic Collection,,,100+,1,1540.0
cl010062252,Département des Peintures,Historic Collection,,,100+,1,1512.5
cl010062253,Département des Peintures,Historic Collection,,,100+,0,1588.0
cl010062254,Département des Peintures,Historic Collection,,,100+,1,1562.5
cl010062255,Département des Peintures,Other,,,100+,1,1725.0
cl010062256,Département des Peintures,Bequest,,,81-100,0,1637.5
cl010062257,Département des Peintures,Bequest,,,100+,0,1600.0
cl010062258,Département des Peintures,Unknown,,,100+,1,1844.0
cl010062259,Département des Peintures,Unknown,,,,0,1867.0
cl010062261,Département des Peintures,Historic Collection,,,100+,1,1550.0
cl010062262,Département des Peintures,Historic Collection,,,,0,1575.0
cl010062264,Département des Peintures,Bequest,,,100+,1,1767.0
cl010062265,Département des Peintures,Unknown,,,100+,1,1753.0
cl010062269,Département des Peintures,Historic Collection,,,100+,1,1538.0
cl010062270,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010062271,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010062272,Département des Peintures,Historic Collection,,,100+,1,1522.0
cl010062273,Département des Peintures,Other,,,100+,0,1600.0
cl010062274,Département des Peintures,Historic Collection,,,100+,1,1638.5
cl010062275,Département des Peintures,Historic Collection,,,100+,0,1612.5
cl010062276,Département des Peintures,Historic Collection,,,,0,1717.5
cl010062277,Département des Peintures,Historic Collection,,,100+,1,1550.0
cl010062278,Département des Peintures,Historic Collection,,,100+,1,1537.5
cl010062279,Département des Peintures,Historic Collection,,,100+,1,1512.5
cl010062280,Département des Peintures,Historic Collection,,,100+,1,1550.0
cl010062281,Département des Peintures,Historic Collection,,,100+,0,1512.5
cl010062282,Département des Peintures,Unknown,,,61-80,0,1737.5
cl010062284,Département des Peintures,Other,,,,0,1637.5
cl010062285,Département des Peintures,Other,,,,0,1637.5
cl010062286,Département des Peintures,Other,,,,0,1637.5
cl010062287,Département des Peintures,Other,,,,0,1637.5
cl010062288,Département des Peintures,Historic Collection,,,100+,1,1704.5
cl010062289,Département des Peintures,Historic Collection,,,100+,0,1575.0
cl010062290,Département des Peintures,Historic Collection,,,100+,1,1512.5
cl010062291,Département des Peintures,Historic Collection,,,100+,1,1512.5
cl010062292,Département des Peintures,Historic Collection,,,100+,1,1537.5
cl010062293,Département des Peintures,Historic Collection,,,,1,1555.0
cl010062294,Département des Peintures,Historic Collection,,,100+,1,1622.5
cl010062295,Département des Peintures,Historic Collection,,,100+,1,1627.0
cl010062296,Département des Peintures,Historic Collection,,,100+,1,1617.5
cl010062297,Département des Peintures,Historic Collection,,,100+,0,1601.0
cl010062298,Département des Peintures,Historic Collection,,,100+,1,1590.0
cl010062299,Département des Peintures,Unknown,,,,0,1650.0
cl010062300,Département des Peintures,Other,,,100+,0,1506.0
cl010062301,Département des Peintures,Unknown,,,,0,1506.0
cl010062302,Département des Peintures,Historic Collection,,,100+,0,1600.0
cl010062303,Département des Peintures,Other,,,,1,1512.5
cl010062304,Département des Peintures,Historic Collection,,,100+,1,1603.5
cl010062305,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062306,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062307,Département des Peintures,Historic Collection,,,100+,0,1625.0
cl010062308,Département des Peintures,Historic Collection,,,100+,1,1537.5
cl010062309,Département des Peintures,Historic Collection,,,100+,0,1522.0
cl010062310,Département des Peintures,Historic Collection,,,100+,1,1550.0
cl010062311,Département des Peintures,Gift,,,100+,1,1487.5
cl010062312,Département des Peintures,Unknown,,,,0,1650.0
cl010062313,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062314,Département des Peintures,Historic Collection,,,100+,1,1600.0
cl010062315,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062316,Département des Peintures,Unknown,,,,0,1587.5
cl010062317,Département des Peintures,Historic Collection,,,100+,0,1550.0
cl010062318,Département des Peintures,Historic Collection,,,,0,1612.5
cl010062319,Département des Peintures,Unknown,,,,0,1550.0
cl010062320,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062321,Département des Peintures,Historic Collection,,,,0,1650.0
cl010062322,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010062323,Département des Peintures,Other,,,100+,1,1637.5
cl010062324,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062325,Département des Peintures,Gift,,,100+,0,1697.0
cl010062326,Département des Peintures,Historic Collection,,,100+,0,1577.0
cl010062327,Département des Peintures,Historic Collection,,,,1,1506.0
cl010062328,Département des Peintures,Historic Collection,,,,1,1608.0
cl010062329,Département des Peintures,Historic Collection,,,100+,1,1596.5
cl010062330,Département des Peintures,Historic Collection,,,100+,1,1540.0
cl010062331,Département des Peintures,Historic Collection,,,100+,1,1562.5
cl010062332,Département des Peintures,Historic Collection,,,100+,0,1600.0
cl010062333,Département des Peintures,Other,,,,0,1562.5
cl010062334,Département des Peintures,Unknown,,,,0,1715.0
cl010062335,Département des Peintures,Unknown,,,,0,1637.5
cl010062336,Département des Peintures,Historic Collection,,,,1,1637.5
cl010062337,Département des Peintures,Historic Collection,,,,1,1637.5
cl010062338,Département des Peintures,Historic Collection,,,,0,1637.5
cl010062339,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062340,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062341,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062342,Département des Peintures,Historic Collection,,,,1,1437.5
cl010062343,Département des Peintures,Historic Collection,,,,0,1650.0
cl010062344,Département des Peintures,Historic Collection,,,100+,0,1650.0
cl010062345,Département des Peintures,Historic Collection,,,,0,1670.0
cl010062346,Département des Peintures,Historic Collection,,,100+,0,1612.5
cl010062347,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062348,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010062349,Département des Peintures,Historic Collection,,,100+,0,1650.0
cl010062350,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062351,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062352,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062353,Département des Peintures,Historic Collection,,,100+,0,1775.0
cl010062354,Département des Peintures,Unknown,,,,0,1637.5
cl010062355,Département des Peintures,Unknown,,,,0,1487.5
cl010062356,Département des Peintures,Purchase,,,100+,1,1487.5
cl010062357,Département des Peintures,Unknown,,,,0,1800.0
cl010062358,Département des Peintures,Other,,,100+,0,1687.5
cl010062359,Département des Peintures,Historic Collection,,,100+,0,1675.0
cl010062360,Département des Peintures,Historic Collection,,,100+,1,1615.5
cl010062361,Département des Peintures,Gift,,,100+,0,1853.0
cl010062362,Département des Peintures,Historic Collection,,,,0,1645.0
cl010062363,Département des Peintures,Historic Collection,,,100+,0,1645.0
cl010062364,Département des Peintures,Historic Collection,,,100+,1,1645.0
cl010062365,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010062366,Département des Peintures,Historic Collection,,,100+,0,1512.5
cl010062367,Département des Peintures,Historic Collection,,,100+,1,1537.5
cl010062368,Département des Peintures,Historic Collection,,,100+,1,1528.0
cl010062369,Département des Peintures,Historic Collection,,,100+,0,1505.0
cl010062370,Département des Peintures,Historic Collection,,,100+,1,1511.0
cl010062371,Département des Peintures,Historic Collection,,,100+,1,1518.5
cl010062372,Département des Peintures,Historic Collection,,,100+,1,1493.5
cl010062373,Département des Peintures,Historic Collection,,,100+,1,1488.5
cl010062374,Département des Peintures,Historic Collection,,,100+,1,1513.5
cl010062375,Département des Peintures,Historic Collection,,,,1,1587.5
cl010062376,Département des Peintures,Historic Collection,,,100+,1,1587.5
cl010062377,Département des Peintures,Historic Collection,,,,1,1587.5
cl010062378,Département des Peintures,Historic Collection,,,100+,1,1520.0
cl010062379,Département des Peintures,Historic Collection,,,100+,0,1520.0
cl010062380,Département des Peintures,Historic Collection,,,100+,0,1579.0
cl010062381,Département des Peintures,Other,,,100+,1,1450.0
cl010062382,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010062383,Département des Peintures,Unknown,,,,0,1612.5
cl010062384,Département des Peintures,Historic Collection,,,100+,0,1585.0
cl010062385,Département des Peintures,Historic Collection,,,100+,0,1579.0
cl010062386,Département des Peintures,Historic Collection,,,100+,0,1575.0
cl010062387,Département des Peintures,Historic Collection,,,,1,1515.0
cl010062388,Département des Peintures,Historic Collection,,,,0,1637.5
cl010062389,Département des Peintures,Historic Collection,,,,0,1662.5
cl010062390,Département des Peintures,Historic Collection,,,,1,1775.0
cl010062391,Département des Peintures,Historic Collection,,,,1,1775.0
cl010062392,Département des Peintures,Other,,,100+,0,1762.5
cl010062393,Département des Peintures,Historic Collection,,,100+,1,1600.0
cl010062394,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010062395,Département des Peintures,Historic Collection,,,100+,0,1612.5
cl010062396,Département des Peintures,Historic Collection,,,100+,1,1587.5
cl010062397,Département des Peintures,Historic Collection,,,100+,1,1587.5
cl010062398,Département des Peintures,Historic Collection,,,,1,1603.5
cl010062399,Département des Peintures,Historic Collection,,,100+,0,1602.5
cl010062400,Département des Peintures,Historic Collection,,,,1,1612.5
cl010062401,Département des Peintures,Historic Collection,,,,1,1612.5
cl010062402,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010062403,Département des Peintures,Historic Collection,,,,1,1612.5
cl010062404,Département des Peintures,Historic Collection,,,100+,1,1605.0
cl010062405,Département des Peintures,Historic Collection,,,,0,1650.5
cl010062406,Département des Peintures,Historic Collection,,,,0,1550.0
cl010062407,Département des Peintures,Historic Collection,,,100+,1,1525.5
cl010062408,Département des Peintures,Historic Collection,,,100+,1,1526.5
cl010062409,Département des Peintures,Historic Collection,,,100+,0,1722.5
cl010062410,Département des Peintures,Other,,,,0,1650.0
cl010062411,Département des Peintures,Historic Collection,,,100+,1,1617.0
cl010062412,Département des Peintures,Historic Collection,,,,0,1615.0
cl010062413,Département des Peintures,Historic Collection,,,100+,1,1618.0
cl010062414,Département des Peintures,Other,,,100+,1,1616.5
cl010062415,Département des Peintures,Historic Collection,,,100+,1,1631.0
