object_id,department,acquisition_type,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
36350,Asian Art,Gift,866.25,Q1 (smallest),1900-1950,0,1942.0
36351,Asian Art,Gift,786.2099999999999,Q1 (smallest),1900-1950,0,1938.0
36352,Asian Art,Gift,4226.490000000001,Q3,1900-1950,0,1926.0
36353,Asian Art,Gift,5441.63,Q3,1950-2000,0,1979.0
36354,Asian Art,Gift,4284.51,Q3,1950-2000,0,1972.0
36355,Asian Art,Gift,8345.04,Q3,1950-2000,0,1959.0
36356,Asian Art,Gift,8288.18,Q3,1900-1950,0,1942.0
36357,Asian Art,Gift,8672.4,Q3,1950-2000,0,1979.0
36358,Asian Art,Gift,16883.38,Q4 (largest),1950-2000,0,1972.0
36359,Asian Art,Gift,5892.0,Q3,1900-1950,0,1942.0
36360,Asian Art,Gift,1161.16,Q2,1900-1950,0,1948.0
36361,Asian Art,Gift,2638.35,Q2,1900-1950,0,1948.0
36362,Asian Art,Gift,1184.8999999999999,Q2,1950-2000,0,1975.0
36363,Asian Art,Gift,908.6200000000001,Q1 (smallest),1900-1950,0,1944.0
36364,Asian Art,Gift,949.4399999999999,Q1 (smallest),1900-1950,0,1939.0
36365,Asian Art,Gift,1075.62,Q2,1900-1950,0,1950.0
36366,Asian Art,Gift,2847.0,Q2,1900-1950,0,1946.0
36367,Asian Art,Gift,5780.429999999999,Q3,1950-2000,0,1962.0
36368,Asian Art,Gift,4486.44,Q3,1950-2000,0,1977.0
36369,Asian Art,Gift,4221.2,Q3,1950-2000,0,1964.0
36370,Asian Art,Gift,3997.5,Q3,1950-2000,0,1986.0
36371,Asian Art,Gift,926.7800000000001,Q1 (smallest),1900-1950,0,1943.0
36372,Asian Art,Gift,2054.36,Q2,1950-2000,0,1982.0
36373,Asian Art,Gift,1701.4,Q2,1900-1950,0,1943.0
36374,Asian Art,Gift,6565.9,Q3,1900-1950,0,1933.0
36375,Asian Art,Gift,909.58,Q1 (smallest),1900-1950,0,1946.0
36376,Asian Art,Gift,1161.16,Q2,1950-2000,0,1975.0
36377,Asian Art,Gift,4062.7300000000005,Q3,1900-1950,0,1946.0
36378,Asian Art,Gift,3224.7999999999997,Q2,1950-2000,0,1964.0
36379,Asian Art,Gift,1334.44,Q2,1900-1950,0,1948.0
36380,Asian Art,Gift,1416.94,Q2,1900-1950,0,1948.0
36381,Asian Art,Gift,935.2200000000001,Q1 (smallest),1900-1950,0,1946.0
36382,Asian Art,Gift,959.7600000000001,Q1 (smallest),1900-1950,0,1947.0
36383,Asian Art,Gift,1046.1499999999999,Q2,1900-1950,0,1950.0
36384,Asian Art,Gift,923.68,Q1 (smallest),1950-2000,0,1963.0
36385,Asian Art,Gift,1028.46,Q1 (smallest),1950-2000,0,1978.0
36386,Asian Art,Gift,1161.16,Q2,1950-2000,0,1975.0
36387,Asian Art,Gift,6342.4800000000005,Q3,1950-2000,0,1980.0
36388,Asian Art,Gift,895.95,Q1 (smallest),1900-1950,0,1942.0
36389,Asian Art,Gift,1172.6000000000001,Q2,1950-2000,0,1976.0
36390,Asian Art,Gift,443.29999999999995,Q1 (smallest),1900-1950,0,1931.0
36391,Asian Art,Gift,792.4799999999999,Q1 (smallest),1900-1950,0,1929.0
36392,Asian Art,Gift,5917.23,Q3,1950-2000,0,1954.0
36393,Asian Art,Gift,1075.62,Q2,1950-2000,0,1978.0
36394,Asian Art,Gift,945.7599999999999,Q1 (smallest),1950-2000,0,1952.0
36395,Asian Art,Gift,2919.33,Q2,1950-2000,0,1954.0
36396,Asian Art,Gift,1184.8999999999999,Q2,1950-2000,0,1977.0
36397,Asian Art,Gift,928.53,Q1 (smallest),1900-1950,0,1946.0
36398,Asian Art,Gift,949.9599999999999,Q1 (smallest),1950-2000,0,1959.0
36399,Asian Art,Gift,943.0100000000001,Q1 (smallest),1950-2000,0,1978.0
36400,Asian Art,Gift,949.9599999999999,Q1 (smallest),1900-1950,0,1942.0
36401,Asian Art,Gift,898.5799999999999,Q1 (smallest),1900-1950,0,1941.0
36402,Asian Art,Gift,6278.349999999999,Q3,1950-2000,0,1982.0
36403,Asian Art,Gift,1115.04,Q2,1900-1950,0,1936.0
36404,Asian Art,Gift,8793.050000000001,Q3,1950-2000,0,1956.0
36405,Asian Art,Gift,5241.9,Q3,1950-2000,0,1979.0
36406,Asian Art,Gift,5322.57,Q3,1950-2000,0,1954.0
36407,Asian Art,Gift,836.4000000000001,Q1 (smallest),1950-2000,0,1956.0
36408,Asian Art,Gift,1018.03,Q1 (smallest),1950-2000,0,1958.0
36409,Asian Art,Gift,974.6400000000001,Q1 (smallest),1950-2000,0,1958.0
36410,Asian Art,Gift,985.5199999999999,Q1 (smallest),1950-2000,0,1956.0
36411,Asian Art,Gift,2910.15,Q2,1950-2000,0,1978.0
36412,Asian Art,Gift,4907.280000000001,Q3,1950-2000,0,1957.0
36413,Asian Art,Gift,4848.06,Q3,1950-2000,0,1957.0
36414,Asian Art,Gift,3901.4399999999996,Q3,1950-2000,0,1980.0
36415,Asian Art,Gift,3357.2700000000004,Q2,1950-2000,0,1978.0
36416,Asian Art,Gift,3356.64,Q2,1950-2000,0,1980.0
36417,Asian Art,Gift,11126.449999999999,Q4 (largest),1950-2000,0,1977.0
36418,Asian Art,Gift,3352.96,Q2,1950-2000,0,1961.0
36419,Asian Art,Gift,3090.88,Q2,1950-2000,0,1979.0
36420,Asian Art,Gift,825.9300000000001,Q1 (smallest),1950-2000,0,1963.0
36421,Asian Art,Gift,441.44000000000005,Q1 (smallest),1950-2000,0,1978.0
36422,Asian Art,Gift,6169.8,Q3,1950-2000,0,1979.0
36423,Asian Art,Gift,4637.570000000001,Q3,1950-2000,0,1962.0
36424,Asian Art,Gift,4610.410000000001,Q3,1950-2000,0,1962.0
36425,Asian Art,Gift,11109.160000000002,Q4 (largest),1950-2000,0,1981.0
36426,Asian Art,Gift,17703.899999999998,Q4 (largest),1950-2000,0,1980.0
36427,Asian Art,Gift,9295.0,Q4 (largest),1950-2000,0,1978.0
36428,Asian Art,Gift,9011.08,Q4 (largest),1950-2000,0,1962.0
36429,Asian Art,Gift,9363.9,Q4 (largest),1950-2000,0,1979.0
36430,Asian Art,Gift,3244.1499999999996,Q2,Pre-1400,0,1334.0
36431,Asian Art,Gift,3244.1499999999996,Q2,Pre-1400,0,1334.0
36432,Asian Art,Gift,1445.1660200099998,Q2,1600-1800,0,1757.0
36433,Asian Art,Gift,7934.400000000001,Q3,1600-1800,0,1684.0
36435,Asian Art,Gift,496.6,Q1 (smallest),1600-1800,0,1688.0
36436,Asian Art,Gift,352.65999999999997,Q1 (smallest),1600-1800,0,1644.0
36437,Asian Art,Gift,9614.640000000001,Q4 (largest),Pre-1400,0,1300.0
36438,Asian Art,Gift,644.16,Q1 (smallest),1900-1950,0,1950.0
36451,Asian Art,Gift,377.420102411495,Q1 (smallest),Pre-1400,0,1340.0
36453,Asian Art,Gift,8122.39,Q3,1600-1800,0,1649.0
36457,Asian Art,Gift,4231.08,Q3,1400-1600,0,1550.0
36459,Asian Art,Gift,17363.780000000002,Q4 (largest),Pre-1400,0,1350.0
37393,Asian Art,Gift,16028.94,Q4 (largest),1800-1900,0,1883.0
37394,Asian Art,Gift,7954.86,Q3,1600-1800,0,1673.0
37395,Asian Art,Gift,549.4970426746501,Q1 (smallest),1600-1800,0,1619.0
37396,Asian Art,Gift,481.73999999999995,Q1 (smallest),1600-1800,0,1656.0
37788,Asian Art,Gift,343.21750000000003,Q1 (smallest),1400-1600,0,1465.0
37789,Asian Art,Gift,212.79999999999998,Q1 (smallest),Pre-1400,0,1400.0
37790,Asian Art,Purchase/Fund,300.12879999999996,Q1 (smallest),1400-1600,0,1450.0
37791,Asian Art,Purchase/Fund,303.48,Q1 (smallest),Pre-1400,0,1085.0
37792,Asian Art,Gift,306.65999999999997,Q1 (smallest),Pre-1400,0,1100.0
37793,Asian Art,Gift,214.4,Q1 (smallest),Pre-1400,0,1150.0
37794,Asian Art,Gift,187.53,Q1 (smallest),Pre-1400,0,1150.0
37795,Asian Art,Gift,273.0,Q1 (smallest),Pre-1400,0,1150.0
37796,Asian Art,Gift,234.78999999999996,Q1 (smallest),Pre-1400,0,1150.0
37797,Asian Art,Gift,156.04000000000002,Q1 (smallest),Pre-1400,0,1350.0
37798,Asian Art,Gift,75.60000000000001,Q1 (smallest),1400-1600,0,1450.0
37799,Asian Art,Gift,4453.0,Q3,Pre-1400,0,1350.0
37800,Asian Art,Gift,8146.4400000000005,Q3,1400-1600,0,1485.0
37801,Asian Art,Gift,3745.56,Q3,Pre-1400,0,1350.0
37802,Asian Art,Gift,12658.29593056,Q4 (largest),Pre-1400,0,1385.0
37803,Asian Art,Gift,2462.4,Q2,1400-1600,1,1550.0
37804,Asian Art,Purchase/Fund,6208.6,Q3,Pre-1400,0,1385.0
37805,Asian Art,Gift,18870.0,Q4 (largest),1600-1800,0,1635.0
37806,Asian Art,Gift,19062.399999999998,Q4 (largest),1400-1600,1,1585.0
37807,Asian Art,Bequest,21809.28,Q4 (largest),1600-1800,0,1716.0
37808,Asian Art,Bequest,22469.699999999997,Q4 (largest),1600-1800,0,1716.0
37810,Asian Art,Gift,959.5600000000001,Q1 (smallest),Pre-1400,0,1400.0
37811,Asian Art,Gift,526.6041,Q1 (smallest),1600-1800,0,1683.0
37812,Asian Art,Gift,378.99300000000005,Q1 (smallest),1400-1600,0,1525.0
37813,Asian Art,Purchase/Fund,14684.24,Q4 (largest),Pre-1400,0,1066.0
37814,Asian Art,Gift,5915.5199999999995,Q3,1400-1600,0,1550.0
37815,Asian Art,Purchase/Fund,558.92,Q1 (smallest),1600-1800,0,1670.0
37816,Asian Art,Purchase/Fund,5249.29,Q3,1400-1600,0,1550.0
37817,Asian Art,Purchase/Fund,5173.7,Q3,1400-1600,0,1585.0
37818,Asian Art,Gift,392.7,Q1 (smallest),1600-1800,0,1650.0
37819,Asian Art,Purchase/Fund,16598.219480093,Q4 (largest),1600-1800,1,1785.0
37820,Asian Art,Gift,1185.75,Q2,1600-1800,0,1700.0
37821,Asian Art,Gift,7303.67,Q3,1800-1900,0,1850.0
37822,Asian Art,Gift,7303.67,Q3,1800-1900,0,1850.0
37823,Asian Art,Gift,4037.75,Q3,1800-1900,0,1850.0
37824,Asian Art,Gift,7303.67,Q3,1800-1900,0,1850.0
37825,Asian Art,Gift,7303.67,Q3,1800-1900,0,1850.0
37826,Asian Art,Gift,4457.299999999999,Q3,1800-1900,0,1850.0
37827,Asian Art,Gift,9011.8119547852,Q4 (largest),1600-1800,0,1785.0
37831,Asian Art,Purchase/Fund,3000.42,Q2,1600-1800,0,1700.0
37832,Asian Art,Gift,6134.150000000001,Q3,1600-1800,0,1750.0
37833,Asian Art,Gift,2496.57758590251,Q2,1600-1800,0,1750.0
37834,Asian Art,Gift,4430.68,Q3,1600-1800,1,1750.0
37835,Asian Art,Gift,179.7645,Q1 (smallest),Pre-1400,0,1116.0
37836,Asian Art,Gift,333.8703,Q1 (smallest),1400-1600,0,1490.0
37837,Asian Art,Gift,333.8703,Q1 (smallest),1400-1600,0,1490.0
37838,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37839,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37840,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37841,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37842,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37843,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37844,Asian Art,Gift,328.09839999999997,Q1 (smallest),1400-1600,0,1550.0
37845,Asian Art,Gift,285.7492,Q1 (smallest),1400-1600,0,1450.0
37846,Asian Art,Gift,391.59000000000003,Q1 (smallest),1400-1600,0,1525.0
37847,Asian Art,Gift,425.115,Q1 (smallest),1400-1600,0,1525.0
37848,Asian Art,Gift,423.64000000000004,Q1 (smallest),1400-1600,0,1525.0
37849,Asian Art,Gift,466.90000000000003,Q1 (smallest),1400-1600,0,1540.0
37850,Asian Art,Gift,394.45,Q1 (smallest),1400-1600,0,1540.0
37851,Asian Art,Gift,326.1376,Q1 (smallest),1600-1800,0,1606.0
37852,Asian Art,Gift,199.19394438579198,Q1 (smallest),1600-1800,0,1606.0
37853,Asian Art,Gift,501.71470650000003,Q1 (smallest),1600-1800,0,1616.0
37854,Asian Art,Gift,359.8783125,Q1 (smallest),1600-1800,0,1680.0
37855,Asian Art,Gift,169.5204,Q1 (smallest),1600-1800,0,1615.0
37856,Asian Art,Bequest,1059.99,Q2,1900-1950,0,1924.0
37857,Asian Art,Purchase/Fund,549.4,Q1 (smallest),1600-1800,0,1645.0
37858,Asian Art,Purchase/Fund,441.579,Q1 (smallest),1600-1800,0,1716.0
37859,Asian Art,Purchase/Fund,864.8668,Q1 (smallest),1600-1800,0,1716.0
37860,Asian Art,Purchase/Fund,809.6774,Q1 (smallest),1600-1800,0,1709.0
37861,Asian Art,Gift,416.734704059166,Q1 (smallest),1600-1800,0,1610.0
37862,Asian Art,Gift,430.12199999999996,Q1 (smallest),1600-1800,0,1610.0
37863,Asian Art,Gift,180.88,Q1 (smallest),1600-1800,0,1692.0
37864,Asian Art,Gift,700.994,Q1 (smallest),1600-1800,0,1685.0
37865,Asian Art,Gift,344.389,Q1 (smallest),1600-1800,0,1688.0
37866,Asian Art,Gift,82.654,Q1 (smallest),1600-1800,0,1725.0
37867,Asian Art,Gift,95.17139999999999,Q1 (smallest),1600-1800,0,1725.0
37868,Asian Art,Gift,124.02699999999999,Q1 (smallest),1600-1800,0,1725.0
37869,Asian Art,Gift,131.6093,Q1 (smallest),1600-1800,0,1725.0
37870,Asian Art,Gift,183.9468,Q1 (smallest),1600-1800,0,1714.0
37871,Asian Art,Gift,252.8665,Q1 (smallest),1600-1800,0,1650.0
37872,Asian Art,Purchase/Fund,572.0,Q1 (smallest),1600-1800,0,1700.0
37873,Asian Art,Purchase/Fund,160.3,Q1 (smallest),1600-1800,0,1800.0
37874,Asian Art,Gift,234.8742,Q1 (smallest),1600-1800,0,1760.0
37875,Asian Art,Gift,249.5808,Q1 (smallest),1600-1800,0,1760.0
37876,Asian Art,Gift,607.1013,Q1 (smallest),1600-1800,0,1760.0
37877,Asian Art,Purchase/Fund,3252.6478,Q2,1600-1800,0,1800.0
37879,Asian Art,Purchase/Fund,20175.7661,Q4 (largest),1900-1950,0,1950.0
37880,Asian Art,Gift,160.9868,Q1 (smallest),1600-1800,0,1660.0
37881,Asian Art,Gift,334.3644,Q1 (smallest),1600-1800,0,1670.0
37882,Asian Art,Purchase/Fund,282.9957,Q1 (smallest),1600-1800,0,1635.0
37883,Asian Art,Purchase/Fund,833.4216,Q1 (smallest),1600-1800,0,1635.0
37884,Asian Art,Purchase/Fund,300.0756,Q1 (smallest),1600-1800,0,1634.0
37885,Asian Art,Purchase/Fund,257.59999999999997,Q1 (smallest),1600-1800,0,1634.0
37886,Asian Art,Gift,325.05,Q1 (smallest),1600-1800,0,1650.0
37887,Asian Art,Gift,356.71999999999997,Q1 (smallest),1600-1800,0,1650.0
37888,Asian Art,Gift,436.62600000000003,Q1 (smallest),1400-1600,0,1525.0
37889,Asian Art,Gift,620.94383844,Q1 (smallest),1600-1800,0,1705.0
37890,Asian Art,Gift,280.72080000000005,Q1 (smallest),1600-1800,0,1680.0
37891,Asian Art,Gift,339.39480000000003,Q1 (smallest),1600-1800,0,1670.0
37892,Asian Art,Gift,414.49,Q1 (smallest),1600-1800,0,1650.0
37893,Asian Art,Gift,324.12,Q1 (smallest),1600-1800,0,1685.0
37894,Asian Art,Gift,275.06930000000006,Q1 (smallest),1600-1800,0,1685.0
37895,Asian Art,Purchase/Fund,533.4000000000001,Q1 (smallest),1600-1800,0,1645.0
37896,Asian Art,Purchase/Fund,503.12320000000005,Q1 (smallest),1600-1800,0,1645.0
37897,Asian Art,Purchase/Fund,535.92,Q1 (smallest),1600-1800,0,1645.0
37898,Asian Art,Gift,149.225,Q1 (smallest),1600-1800,0,1725.0
37899,Asian Art,Gift,681.0,Q1 (smallest),1600-1800,0,1712.0
37900,Asian Art,Gift,671.8371,Q1 (smallest),1600-1800,0,1625.0
37901,Asian Art,Gift,549.783,Q1 (smallest),1600-1800,0,1640.0
37902,Asian Art,Gift,555.39,Q1 (smallest),1600-1800,0,1625.0
37903,Asian Art,Gift,555.39,Q1 (smallest),1600-1800,0,1640.0
37904,Asian Art,Gift,947.52,Q1 (smallest),1600-1800,0,1625.0
37905,Asian Art,Gift,495.36388322446004,Q1 (smallest),1600-1800,0,1635.0
37906,Asian Art,Gift,426.87999999999994,Q1 (smallest),1600-1800,0,1658.0
37907,Asian Art,Gift,870.966,Q1 (smallest),1600-1800,0,1680.0
37908,Asian Art,Purchase/Fund,822.2877000000001,Q1 (smallest),1600-1800,0,1680.0
37909,Asian Art,Gift,684.0,Q1 (smallest),1600-1800,0,1750.0
37910,Asian Art,Purchase/Fund,1074.59881282908,Q2,1600-1800,0,1684.0
37911,Asian Art,Gift,532.1538,Q1 (smallest),1600-1800,0,1695.0
37912,Asian Art,Gift,577.8,Q1 (smallest),1600-1800,0,1749.0
37913,Asian Art,Gift,427.52010000000007,Q1 (smallest),1600-1800,0,1780.0
37914,Asian Art,Gift,1407.8688000000002,Q2,1600-1800,0,1725.0
37915,Asian Art,Gift,1022.7194999999999,Q1 (smallest),1800-1900,0,1850.0
37916,Asian Art,Gift,1145.3241,Q2,1600-1800,0,1745.0
37917,Asian Art,Purchase/Fund,1095.8965,Q2,1600-1800,0,1710.0
37918,Asian Art,Purchase/Fund,499.1814,Q1 (smallest),1600-1800,0,1710.0
37919,Asian Art,Gift,148.6408,Q1 (smallest),1600-1800,0,1655.0
37920,Asian Art,Gift,487.52440000000007,Q1 (smallest),1600-1800,0,1750.0
37921,Asian Art,Gift,92.583,Q1 (smallest),1600-1800,0,1800.0
37922,Asian Art,Gift,476.67150000000004,Q1 (smallest),1800-1900,0,1850.0
37923,Asian Art,Gift,92.583,Q1 (smallest),1600-1800,0,1800.0
37924,Asian Art,Gift,357.9352,Q1 (smallest),1800-1900,0,1874.0
37925,Asian Art,Gift,357.9352,Q1 (smallest),1800-1900,0,1874.0
37926,Asian Art,Gift,406.4508,Q1 (smallest),1800-1900,0,1820.0
37927,Asian Art,Gift,85.66149999999999,Q1 (smallest),1600-1800,0,1655.0
37928,Asian Art,Gift,172.3644,Q1 (smallest),1600-1800,0,1775.0
37929,Asian Art,Gift,649.1208000000001,Q1 (smallest),1600-1800,0,1700.0
37930,Asian Art,Gift,692.3284,Q1 (smallest),1600-1800,0,1700.0
37931,Asian Art,Gift,688.7972000000001,Q1 (smallest),1600-1800,0,1700.0
37932,Asian Art,Gift,272.33959999999996,Q1 (smallest),1600-1800,0,1685.0
37933,Asian Art,Gift,1153.3632,Q2,1600-1800,0,1800.0
37934,Asian Art,Gift,1353.4088000000002,Q2,1800-1900,0,1825.0
37935,Asian Art,Gift,1387.0059,Q2,1800-1900,0,1825.0
37936,Asian Art,Gift,256.76,Q1 (smallest),1600-1800,0,1605.0
37937,Asian Art,Purchase/Fund,163.1466,Q1 (smallest),1600-1800,0,1616.0
37938,Asian Art,Purchase/Fund,607.1013,Q1 (smallest),1600-1800,0,1645.0
37939,Asian Art,Gift,593.929,Q1 (smallest),1600-1800,0,1645.0
37940,Asian Art,Purchase/Fund,299.04,Q1 (smallest),1600-1800,0,1705.0
37941,Asian Art,Bequest,709.6649,Q1 (smallest),1600-1800,0,1694.0
37942,Asian Art,Gift,455.40000000000003,Q1 (smallest),1600-1800,0,1694.0
37943,Asian Art,Gift,687.3240000000001,Q1 (smallest),1600-1800,0,1688.0
37944,Asian Art,Gift,658.3934,Q1 (smallest),1600-1800,0,1688.0
37945,Asian Art,Purchase/Fund,335.2284,Q1 (smallest),1600-1800,0,1750.0
37946,Asian Art,Purchase/Fund,541.9344000000001,Q1 (smallest),1600-1800,0,1785.0
37947,Asian Art,Purchase/Fund,4486.1,Q3,1600-1800,0,1725.0
37948,Asian Art,Purchase/Fund,4751.755799999999,Q3,1600-1800,0,1725.0
37949,Asian Art,Purchase/Fund,5156.380000000001,Q3,1600-1800,0,1725.0
37950,Asian Art,Purchase/Fund,5002.86,Q3,1600-1800,0,1725.0
37951,Asian Art,Gift,612.2416000000001,Q1 (smallest),1600-1800,0,1790.0
37952,Asian Art,Gift,337.7676,Q1 (smallest),1600-1800,0,1765.0
37953,Asian Art,Gift,765.1750000000001,Q1 (smallest),1600-1800,0,1800.0
37954,Asian Art,Gift,880.4656000000001,Q1 (smallest),1600-1800,0,1780.0
37955,Asian Art,Purchase/Fund,899.6400000000001,Q1 (smallest),1600-1800,0,1780.0
37956,Asian Art,Purchase/Fund,865.7744999999999,Q1 (smallest),1600-1800,0,1780.0
37958,Asian Art,Gift,404.73709374999993,Q1 (smallest),1800-1900,0,1815.0
37959,Asian Art,Gift,463.75480000000005,Q1 (smallest),1800-1900,0,1830.0
37960,Asian Art,Gift,15126.916000000001,Q4 (largest),1600-1800,0,1800.0
37961,Asian Art,Gift,92.583,Q1 (smallest),1600-1800,0,1800.0
37962,Asian Art,Gift,480.59,Q1 (smallest),1400-1600,0,1562.0
37963,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
37964,Asian Art,Bequest,330.2127,Q1 (smallest),1400-1600,0,1450.0
37965,Asian Art,Gift,376.95,Q1 (smallest),Pre-1400,0,1150.0
37966,Asian Art,Gift,3720.6000000000004,Q3,Pre-1400,0,1250.0
37967,Asian Art,Gift,190.07999999999998,Q1 (smallest),1600-1800,0,1610.0
37968,Asian Art,Gift,831.6832999999999,Q1 (smallest),1600-1800,0,1760.0
37970,Asian Art,Gift,1679.68,Q2,Pre-1400,0,1088.0
37971,Asian Art,Gift,4608.84,Q3,Pre-1400,0,1350.0
37972,Asian Art,Gift,122.36,Q1 (smallest),1600-1800,0,1610.0
37973,Asian Art,Gift,662.0514,Q1 (smallest),1600-1800,0,1718.0
37974,Asian Art,Gift,2531.3136000000004,Q2,1900-1950,0,1917.0
37975,Asian Art,Gift,324.61199999999997,Q1 (smallest),Pre-1400,0,1000.0
37976,Asian Art,Gift,1981.45695276,Q2,Pre-1400,0,1090.0
37977,Asian Art,Purchase/Fund,145.8,Q1 (smallest),Pre-1400,0,1090.0
37978,Asian Art,Purchase/Fund,199.79999999999998,Q1 (smallest),Pre-1400,0,1350.0
37979,Asian Art,Gift,281.52,Q1 (smallest),Pre-1400,0,1150.0
37980,Asian Art,Gift,144.69,Q1 (smallest),Pre-1400,0,1150.0
37981,Asian Art,Gift,2096.25,Q2,1600-1800,0,1775.0
37982,Asian Art,Gift,1471.03,Q2,1600-1800,0,1775.0
37983,Asian Art,Gift,14037.69,Q4 (largest),1400-1600,0,1479.0
37985,Asian Art,Gift,413.40000000000003,Q1 (smallest),1600-1800,0,1715.0
37986,Asian Art,Purchase/Fund,625.24,Q1 (smallest),1600-1800,0,1715.0
37987,Asian Art,Gift,370.1034,Q1 (smallest),1600-1800,0,1790.0
37988,Asian Art,Gift,893.4959999999999,Q1 (smallest),1600-1800,0,1790.0
37989,Asian Art,Gift,340.9938,Q1 (smallest),1600-1800,0,1785.0
37990,Asian Art,Gift,382.5486,Q1 (smallest),1600-1800,0,1785.0
37991,Asian Art,Purchase/Fund,271.8792,Q1 (smallest),1600-1800,0,1800.0
37992,Asian Art,Purchase/Fund,145.2372,Q1 (smallest),1600-1800,0,1795.0
37993,Asian Art,Purchase/Fund,96.60000000000001,Q1 (smallest),1600-1800,0,1800.0
37994,Asian Art,Purchase/Fund,1153.3999999999999,Q2,1800-1900,0,1805.0
37995,Asian Art,Gift,174.3456,Q1 (smallest),1400-1600,0,1600.0
37996,Asian Art,Gift,947.193,Q1 (smallest),1800-1900,0,1812.0
37997,Asian Art,Gift,738.6304000000001,Q1 (smallest),1800-1900,0,1812.0
37998,Asian Art,Gift,296.5482,Q1 (smallest),1600-1800,0,1750.0
37999,Asian Art,Gift,763.5867,Q1 (smallest),1800-1900,0,1840.0
38000,Asian Art,Gift,211.77,Q1 (smallest),1600-1800,0,1725.0
38001,Asian Art,Gift,313.09229999999997,Q1 (smallest),1600-1800,0,1650.0
38002,Asian Art,Gift,220.11640000000003,Q1 (smallest),1600-1800,0,1675.0
38003,Asian Art,Gift,346.82149999999996,Q1 (smallest),1600-1800,0,1800.0
38004,Asian Art,Gift,128.50889999999998,Q1 (smallest),1600-1800,0,1800.0
38006,Asian Art,Gift,1752.3,Q2,Pre-1400,0,1125.0
38007,Asian Art,Gift,5644.599999999999,Q3,1600-1800,0,1767.0
38008,Asian Art,Gift,283.56,Q1 (smallest),Pre-1400,0,1150.0
38009,Asian Art,Purchase/Fund,307.32,Q1 (smallest),1600-1800,0,1748.0
38010,Asian Art,Gift,696.42,Q1 (smallest),1600-1800,0,1700.0
38011,Asian Art,Gift,5471.49,Q3,Pre-1400,0,1322.0
38012,Asian Art,Gift,893.037,Q1 (smallest),1600-1800,0,1750.0
38013,Asian Art,Gift,7169.95,Q3,1400-1600,0,1416.0
38015,Asian Art,Gift,274.56,Q1 (smallest),1600-1800,0,1780.0
38016,Asian Art,Gift,945.7599999999999,Q1 (smallest),1600-1800,0,1705.0
38017,Asian Art,Gift,204.75,Q1 (smallest),1600-1800,0,1606.0
38020,Asian Art,Gift,452.12,Q1 (smallest),1600-1800,0,1785.0
38021,Asian Art,Purchase/Fund,5601.623922482039,Q3,Pre-1400,0,1100.0
38022,Asian Art,Gift,477.5835000000001,Q1 (smallest),1800-1900,0,1850.0
38023,Asian Art,Gift,289.0,Q1 (smallest),1600-1800,0,1725.0
38024,Asian Art,Gift,281.29999999999995,Q1 (smallest),1600-1800,0,1725.0
38025,Asian Art,Gift,374.6,Q1 (smallest),1600-1800,0,1750.0
38026,Asian Art,Gift,496.77497800000003,Q1 (smallest),1800-1900,0,1900.0
38027,Asian Art,Gift,481.2490375,Q1 (smallest),1600-1800,0,1665.0
38029,Asian Art,Gift,228.85719999999998,Q1 (smallest),1600-1800,0,1750.0
38030,Asian Art,Gift,520.4332999999999,Q1 (smallest),1600-1800,0,1750.0
38031,Asian Art,Gift,640.8534000000001,Q1 (smallest),1600-1800,0,1800.0
38032,Asian Art,Gift,303.8052,Q1 (smallest),1800-1900,0,1840.0
38033,Asian Art,Gift,225.806,Q1 (smallest),1600-1800,0,1790.0
38035,Asian Art,Purchase/Fund,178.035,Q1 (smallest),1800-1900,0,1850.0
38037,Asian Art,Purchase/Fund,285.7492,Q1 (smallest),1400-1600,0,1461.0
38038,Asian Art,Purchase/Fund,1582.0199999999998,Q2,1600-1800,0,1735.0
38039,Asian Art,Purchase/Fund,1594.32,Q2,1600-1800,0,1725.0
38040,Asian Art,Purchase/Fund,5163.48,Q3,1600-1800,0,1744.0
38041,Asian Art,Purchase/Fund,1145.8944000000001,Q2,1600-1800,0,1800.0
38042,Asian Art,Purchase/Fund,1562.1000000000001,Q2,1800-1900,0,1808.0
38043,Asian Art,Purchase/Fund,7604.9339322000005,Q3,1800-1900,0,1809.0
38044,Asian Art,Purchase/Fund,1238.7072,Q2,1800-1900,0,1865.0
38045,Asian Art,Gift,3948.0,Q3,1600-1800,0,1725.0
38046,Asian Art,Gift,582.98,Q1 (smallest),1600-1800,0,1725.0
38047,Asian Art,Gift,2091.96,Q2,1600-1800,0,1780.0
38048,Asian Art,Gift,1166.778624,Q2,1600-1800,0,1712.0
38049,Asian Art,Gift,470.23019999999997,Q1 (smallest),1600-1800,0,1750.0
38050,Asian Art,Purchase/Fund,1656.2069999999999,Q2,Pre-1400,0,965.0
