object_id,object_id,title,artist_name,artist_nationality,artist_begin_date,artist_end_date,object_begin_date,object_end_date,medium,dimensions,department,culture,period,credit_line,accession_year,is_public_domain,is_highlight,height_cm,width_cm,gallery_number,is_on_display,tags
459160,459160,Espagnole: Harmonie en bleu (Spanish Woman: Harmony in Blue),Henri Matisse,French,1869      ,1954      ,1923,1923,Oil on canvas,18 1/2 x 14 in.  (47 x 35.6 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,47.0,35.6,,0,Portraits|Women|Flowers
459161,459161,Olive Trees at Collioure,Henri Matisse,French,1869      ,1954      ,1906,1906,Oil on canvas,"18 1/8 × 21 5/8 in. (46 × 55 cm)
Framed: 27 5/16 × 30 7/8 in. (69.4 × 78.4 cm)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,True,46.0,55.0,,0,Landscapes|Olive Trees
459162,459162,Nude in an Armchair (Nu au fauteuil),Henri Matisse,French,1869      ,1954      ,1920,1920,Oil on canvas board,18 x 15 in.  (45.7 x 38.1 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,45.7,38.1,,0,Female Nudes|Chairs
459163,459163,Mythical Landscape (Paysage légendaire),Georges Rouault,French,1871      ,1958      ,1936,1936,Oil on canvas,19 1/2 x 20 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,50.8,49.5,,0,Buildings|Men
459164,459164,"40, Rue Ravignan",Maurice Utrillo,French,1883      ,1955      ,1908,1918,"Oil, plaster, and sand, on board",22 3/4 x 30 5/16 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,57.7,77.0,,0,Buildings|Streets
459165,459165,Woman with a Cat,Louis Valtat,French,1869      ,1952      ,1903,1903,Oil on canvas,37 x 28 3/4 in.  (94 x 73.1 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,94.0,73.1,,0,Women|Cats
459166,459166,Woman on the Seashore (Jeune Femme sur les rochers à Anthéor),Louis Valtat,French,1869      ,1952      ,1902,1902,Oil on canvas,31 7/8 x 39 1/2 in.  (81 x 100.4 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,81.0,100.4,,0,Women|Seascapes
459167,459167,Self Portrait,Jacques Villon,French,1875      ,1963      ,1923,1923,Oil on canvas,18 1/8 x 14 15/16 in.  (46 x 38 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,46.0,38.0,,0,Men|Self-portraits
459168,459168,Sails at Chatou,Maurice de Vlaminck,French,1876      ,1958      ,1906,1906,Oil on canvas,15 x 18 1/2 in.  (38.1 x 47 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,38.1,47.0,,0,Bridges|Boats
459169,459169,Boats on the Seine at Chatou,Maurice de Vlaminck,French,1876      ,1958      ,1906,1906,Oil on canvas,21 1/2 x 29 in.  (54.6 x 73.7 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,54.6,73.7,,0,Rivers|Landscapes|Boats
459170,459170,Sunlight on Water,Maurice de Vlaminck,French,1876      ,1958      ,1905,1905,Oil on canvas,"15 1/16 x 18 in.  (38.2 x 45.7 cm)
Frame:  25 1/4 x 28 5/8 x Depth 4 1/4 in. (64.1 x 72.7 x 10.8 cm.)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,38.2,45.7,,0,Buildings|Boats
459171,459171,The Port of Le Havre,Maurice de Vlaminck,French,1876      ,1958      ,1903,1909,Oil on canvas,18 x 21 3/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,45.7,55.3,961,1,Buildings|Boats
459172,459172,Mme Vuillard in a Set Designer's Studio,Edouard Vuillard,French,1868      ,1940      ,1893,1894,Oil on canvas,17 3/4 x 14 3/4 in.  (45.1 x 37.5 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,45.1,37.5,962,1,Interiors|Women
459173,459173,Misia at the Piano,Edouard Vuillard,French,1868      ,1940      ,1895,1896,Oil on cardboard,10 1/4 x 9 13/16 in.  (26 x 25 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,26.0,25.0,,0,Women|Pianos
459174,459174,"Mme Vuillard Sewing by the Window, rue Truffaut",Edouard Vuillard,French,1868      ,1940      ,1894,1904,Oil on cardboard laid down on panel.,19 1/2 x 20 3/4 in.  (49.5 x 52.7 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,True,49.5,52.7,,0,Interiors|Women|Sewing
459175,459175,The Small Drawing-Room: Mme Hessel at Her Sewing Table,Edouard Vuillard,French,1868      ,1940      ,1917,1917,"Oil and gum tempera on paper, glued to canvas",20 x 30 in.  (50.8 x 76.2 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,50.8,76.2,,0,Interiors|Women|Sewing
459176,459176,Parisian Street Scene,Jean Béraud,French,1849      ,1936      ,1880,1890,Oil on panel,15 1/4 x 10 1/2 in.  (38.7 x 26.8 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,38.7,26.8,,0,Cities|Men|Women|Street Scene|Paris
459177,459177,Madonna and Child,"Italian [Tuscan] Painter, first quarter of 14th century",Italian,1300      ,1324      ,1300,1325,Tempera on panel,Overall: 6 3/8 x 4 5/8 in.(16.2 x 11.8 cm); Picture Surface: 4 7/8 x 3 1/2 in. (12.3 x 8.4 cm),Robert Lehman Collection,"Italian, Tuscany",,"Robert Lehman Collection, 1975",1975,True,False,16.2,11.8,,0,Madonna and Child
459178,459178,Pietà,"Italian [Tuscan] Painter, first quarter of 14th century",Italian,1300      ,1324      ,1300,1325,Tempera on panel,Overall: 6 1/4 x 4 5/8 in. (15.8 x 11.8 cm); Picture Surface: 4 3/4 x 3 3/8 in. (12.1 x 8.6 cm),Robert Lehman Collection,"Italian, Tuscany",,"Robert Lehman Collection, 1975",1975,True,False,15.8,11.8,,0,Christ
459182,459182,Nude in Front of a Mantel,Balthus (Balthasar Klossowski),French,1908      ,2001      ,1955,1955,Oil on canvas,"75 in. × 64 1/2 in. (190.5 × 163.8 cm)
Framed: 77 3/4 × 71 in. (197.5 × 180.3 cm)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,True,190.5,163.8,955,1,Female Nudes
459257,459257,Saint Michael,Pietro di Giovanni d'Ambrogio,Italian,1410      ,1449      ,1430,1440,"Tempera on wood with silver, gold ground","Engaged Frame: 11 11/16 x 5 1/4 in.  (29.7 x 13.4 cm)
Painted Surface: 9 5/8 x 2 15/16 in. (24.5 x 7.5 cm.)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,True,False,29.7,13.4,956,1,Saint Michael
459258,459258,Saint Nicholas of Bari,Pietro di Giovanni d'Ambrogio,Italian,1410      ,1449      ,1430,1440,Tempera on panel,"Engaged Frame: 29.7 x 13.4 in.  (75.4 x 34.0 cm)
Painted Surface: 9 5/8 x 2 15/16 in. (24.5 x 7.5 cm)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,True,False,75.4,34.0,956,1,Men|Saints
459359,459359,Avenue du Bois,Kees van Dongen, ,1877      ,1968      ,1920,1930,Oil on machine-primed canvas,31 7/8 x 39 1/2 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,81.0,100.0,961,1,Cities|Streets|Horses|Cars
459926,459926,Madonna and Child,Vicente do Rego Monteiro,Brazilian,1899      ,1970      ,1926,1926,Oil on canvas,36 1/4 x 28 3/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,95.9,76.8,,0,Madonna and Child
460151,460151,Madonna and Child with Nine Angels,Segna di Buonaventura,Italian,1298      ,1331      ,1312,1318,Tempera on panel,"Left wing, overall, with engaged frame, 15 1/8 x 10 5/8 in. (38.4 x 27 cm); right wing, overall, with engaged frame, 15 x 10 5/8 in. (38.1 x 27 cm)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,True,False,38.4,27.0,952,1,Angels|Madonna and Child
460152,460152,The Crucifixion,Segna di Buonaventura,Italian,1298      ,1331      ,1312,1318,Tempera on panel,"Left wing, overall, with engaged frame, 15 1/8 x 10 5/8 in. (38.4 x 27 cm); right wing, overall, with engaged frame, 15 x 10 5/8 in. (38.1 x 27 cm)",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,True,False,38.4,27.0,952,1,Angels|Christ|Virgin Mary|Crucifixion
460319,460319,Nude Torso in Sunlight,Marcel Dyf,French,          ,          ,1944,1954,Oil on canvas,21 5/8 x 18 1/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,54.6101,44.4501,,0,Female Nudes
460330,460330,"Guitar (""Le Pauvre Laboureur"")",Roger Bezombes,French,1913      ,1994      ,1933,1994,"Oil and papier collé, on wood",21 1/4 x 25 5/8 in. (54 x 65.1 cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Music|Guitars
460362,460362,Spanish Dancers,Dietz Edzard,German,1893      ,1963      ,1943,1943,Oil on canvas,39 3/4 x 32 1/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,100.3302,81.2802,,0,Portraits|Women|Dancers
460374,460374,Spanish Woman,Dietz Edzard,German,1893      ,1963      ,1943,1943,Oil on canvas,36 1/4 x 24 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,69.8501,52.0701,,0,Women
460395,460395,Table Setting with Fruit,Albert André,French,1869      ,1954      ,1911,1947,Oil on canvas,33 x 41 in. ,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Food|Apples|Grapes
460401,460401,Bouquet of Roses and Fruit,Albert André,French,1869      ,1954      ,1913,1913,Oil on canvas,24 1/4 x 18 1/2 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Fruit|Roses|Still Life
460420,460420,Renoir and His Model,Albert André,French,1869      ,1954      ,1952,1953,Oil on Canvas,19 5/8 x 24 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,81.9152,99.0602,,0,Painting|Interiors|Female Nudes|Artists|Easels
460428,460428,Les Vendanges (Grape Gathering),Edouard Pignon,French,1905      ,1993      ,1955,1955,Oil on canvas,40 5/8 x 57 1/4 in. (103.2 x 145.4 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,
460599,460599,"Landscape with Hills, Fields, and Trees",Cristóbal Ruiz, ,          ,          ,1900,1969,Oil on wood,19 7/8 x 26 1/4 in. (50.5 x 66.7 cm),Robert Lehman Collection,Spanish,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Landscapes
460635,460635,The Tease,Carlo Canevari,Italian,1922      ,1996      ,1922,1922,Oil on wood,17 11/16 x 8 7/8 in. (45 x 22.5 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Men|Women
460647,460647,Still Life with Pears,Armand Sinko,French,1934      ,2012      ,1950,1959,Oil on canvas,32 x 39 1/2 in. (81.3 x 100.3cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,81.2802,100.3302,,0,Pears|Still Life
460686,460686,Maine Seascape,Constantin Alexandrovitch Westchiloff,Russian,1877      ,1945      ,1930,1945,Oil on canvas,14 15/16 x 19 1/8 in. (38 x 48.6 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Seascapes|Waves
460962,460962,Spanish Dancer,Dietz Edzard,German,1893      ,1963      ,1943,1943,Oil on canvas,25 3/4 x 19 3/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,64.7701,50.8001,,0,Women
460969,460969,At the Racetrack,Kees van Dongen, ,1877      ,1968      ,1950,1959,Oil on canvas,21 1/4 x 25 1/2 in. (54 x 64.8 cm.),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Men|Women|Spectators|Dogs|Horses|Jockeys
460987,460987,Floral Still Life (Nature morte à la Rose),Raymond Legueult,French,1898      ,1971      ,1964,1964,Pastel and oil on canvas,35 1/2 x 45 3/4 in. (90.2 x 116.2 cm.),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,90.1702,116.2052,,0,Flowers|Still Life
460996,460996,Still Life with Fruit and Brioche,Albert André,French,1869      ,1954      ,1940,1945,Oil on canvas,21 1/2 x 25 7/8 in. ,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Bread|Fruit|Still Life|Bottles
461018,461018,Rest,Dattatray Gundo Kulkarni, ,1921      ,1992      ,1945,1945,Tempera on paper,17 1/4 x 13 3/4 in. (43.8 x 34.9 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Women
461041,461041,Still Life with a Fish and a Bouquet of Flowers,Armand Sinko,French,1934      ,2012      ,1950,1959,Oil on canvas,23 3/8 x 36 1/4 in. (59.4 x 92.1 cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Fish|Flowers|Still Life
461126,461126,Dead Olive Trees,Edouard Pignon,French,1905      ,1993      ,1956,1956,Oil on canvas,28 3/4 x 36 1/4 in. (73 x 92.1 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Trees
461180,461180,The Score,Paul Ambille, ,          ,          ,1945,1965,Oil on canvas,25 5/8 x 19 5/8 in. (65. 1 x 49.8 cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Music|Pianos
461185,461185,Mountains,Pepe Romero, ,          ,          ,1957,1957,Oil on canvas,16 x 24 1/8 in. (40.6 x 61.3 cm),Robert Lehman Collection,Spanish,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Mountains|Landscapes
461186,461186,Hudson River Scene,"French or American Artist (possibly Victor de Grailly, Paris, 1804–1889)",French or American,          ,          ,1830,1850,Oil on wood,10 x 12 in. (25.4 x 30.5 cm),Robert Lehman Collection,American,,"Robert Lehman Collection, 1975",1975,True,False,,,,0,Rivers|Landscapes
461188,461188,"Ballet Dancers in the Attic Rotunda, Paris Opéra (Danseuse à l'Oeil-de-boeuf, Opéra de Paris)",Yves Brayer, ,          ,          ,1942,1942,Oil on canvas,13 3/4 x 9 3/8 in. (34.9 x 23.8 cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Women|Dancers|Ballet
461190,461190,The Secret,Pierre Alechinsky,Belgian,1927      ,9999      ,1956,1966,Oil on canvas,23 3/8 x 38 1/4 in. (59.4 x 97.2 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,
461192,461192,Young Woman Dressed in Fur,"Terechkovitch, Constantin (Kostia)", ,          ,          ,1954,1964,Oil on canvas,29 7/8 x 20 3/4 in. (75.9 x 52.7 cm),Robert Lehman Collection,Russian,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Women
461288,461288,Prima Ballerina,Dietz Edzard,German,1893      ,1963      ,1945,1945,Oil on canvas,74 1/8 x 26 1/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,187.9604,66.0401,,0,Women|Dancers
461292,461292,Bank of Flowers in a Landscape (Massif de fleurs dans un paysage),André Bauchant, ,1873      ,1958      ,1949,1949,Oil on masonite,21 1/2 x 25 7/8 in. ,Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Flowers|Landscapes
461294,461294,Boy with a Sailboat,Lucy Valore,French,1878      ,1965      ,1948,1948,Oil on canvas,21 1/4 x 18 1/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Boys|Swans|Boats
461325,461325,Ships,Emil Grau-Sala,Spanish (?),1911      ,1975      ,1959,1959,Oil on canvas,19 5/8 x 39 3/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,100.3302,49.5301,,0,Boats
461366,461366,"The Hudson River Valley near Hudson, New York",Henry Ary|American Painter, |American,1807      |          ,1859      |          ,1845,1855,Oil on canvas,19 x 22 1/8 in. (48.3 x 56.2 cm),Robert Lehman Collection,American,,"Robert Lehman Collection, 1975",1975,True,False,,,,0,Rivers|Landscapes
461367,461367,Dancer with Castanets,Dietz Edzard,German,1893      ,1963      ,1945,1945,Oil on canvas,74 1/8 x 26 1/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,187.9604,66.0401,,0,Women|Dancers
461444,461444,Landscape at Barrio Nuevo,Samuel Sánchez,Puerto Rican,          ,          ,1964,1964,Oil on Masonite,18 x 24 in. (45.7 x 61 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Landscapes
461643,461643,Reclining Nude,Suzanne Valadon,French,1865      ,1938      ,1928,1928,Oil on canvas (lined),Framed: 33 5/8 × 42 5/8 × 3 3/4 in. (85.4 × 108.3 × 9.5 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,60.0,80.5,,0,Female Nudes
461658,461658,Coastal View from Barrio Nuevo,Samuel Sánchez,Puerto Rican,          ,          ,1963,1963,Oil on Masonite,27 7/8 x 39 7/8 in. (70.8 x 101.3 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Landscapes
461663,461663,"Street along the Canal Saint-Martin, Paris",Willy Eisenschitz,German,1875      ,1980      ,1957,1957,Oil on canvas,35 3/8 x 35 3/8 in. (89.9 x 89.9 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Cities|Canals|Paris
461664,461664,The Paddock at Deauville,Emil Grau-Sala,Spanish (?),1911      ,1975      ,1962,1962,Oil on canvas,10 5/8 x 18 1/8 in. (27 x 46 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Men|Horses|Jockeys|Chairs
461665,461665,Spanish Woman with a Fan,Dietz Edzard,German,1893      ,1963      ,1943,1943,Oil on canvas,36 1/4 x 24 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,73.6601,59.6901,,0,Fans|Women
461667,461667,Woman with a Bouquet (Femme au bouquet),André Brasilier,French,1929      ,          ,1959,1969,Oil on canvas,36 1/4 x 28 3/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,92.0752,71.7551,,0,Women|Flowers
461668,461668,Vase with Flowers (Strelitzia),Roger Bezombes,French,1913      ,1994      ,1945,1960,"Oil and papier collé, on board",25 5/8 x 21 1/4 in. (65.1 x 54 cm),Robert Lehman Collection,French,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Flowers
461670,461670,Portrait of a Young Woman,Marcel Dyf,French,          ,          ,1944,1954,Oil on canvas,21 5/8 x 18 in. (54.9 x 45.7 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Portraits|Women
461671,461671,A House with Flowering Trees along the Amalfi Coast of Italy,Constantin Alexandrovitch Westchiloff,Russian,1877      ,1945      ,1923,1933,Oil on canvas (?),13 5/8 x 11 1/4 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,34.9251,28.5751,,0,Houses|Flowers|Trees
461673,461673,"Compote of Peaches and Pears, with Pitchers, on a Table",Albert André,French,1869      ,1954      ,1911,1947,Oil on canvas,32 1/2 x 41 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Fruit|Still Life|Pitchers
461675,461675,Bougainvillea on Capri,Constantin Alexandrovitch Westchiloff,Russian,1877      ,1945      ,1923,1933,Oil on canvas board,28 x 36 1/2 in. (71.1 x 92.7 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Gardens|Flowers
461676,461676,Cat and Turtle,Vicente do Rego Monteiro,Brazilian,1899      ,1970      ,1925,1925,Oil on canvas,21 3/4 x 18 1/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,58.4201,49.5301,,0,Cats|Turtles
461677,461677,Head of a Woman,Vicente do Rego Monteiro,Brazilian,1899      ,1970      ,1928,1928,Oil on canvas,8 3/4 x 6 3/8 in.,Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,26.6701,19.685,,0,Women
461678,461678,Still Life with Tureen,George Rohner,French,1913      ,2000      ,1958,1958,Oil on canvas,28 3/4 x 36 1/4 in. (73 x 92.1 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Still Life
461679,461679,The Piebald Horse,Jean Hugo,French,1894      ,1987      ,1930,1930,Tempera (or gouache) on panel,11 3/8 x 16 1/2 in. (28.9 x 41.9 cm.),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,28.8926,41.9101,,0,Women|Horses
461680,461680,"Dajaus Mountain at Barrio Nuevo, Bayamón",Samuel Sánchez,Puerto Rican,          ,          ,1965,1965,Oil on Masonite,24 3/8 x 30 1/8 in. (61.9 x 76.5 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Landscapes
461681,461681,Maine Seascape,Constantin Alexandrovitch Westchiloff,Russian,1877      ,1945      ,1930,1945,Oil on canvas,32 1/2 x 39 1/2 in. (82.6 x 100.3 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Seascapes|Waves
461682,461682,Interior for Nikolai Gogol's Play Marriage,Constantin Alexandrovitch Westchiloff,Russian,1877      ,1945      ,1944,1944,Oil on cardboard,16 1/4 x 32 1/2 in. (41.3 x 82.5 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Interiors|Chairs|Couches
461683,461683,Landscape with Rocks,Benjamín Palencia,Puerto Rican,1894      ,1980      ,1958,1958,Oil on canvas,23 3/8 x 28 3/4 in. (59.4 x 73 cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,Landscapes
461684,461684,The Lacemaker (after Vermeer),Salvador Dalí,Spanish,1904      ,1989      ,1955,1955,Oil on canvas,9 1/4 x 7 3/4 in. (23.5 x 19.7cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,23.5,19.7,,0,Women|Needlework
461688,461688,The Beach at Deauville,Kees van Dongen, ,1877      ,1968      ,1945,1955,Oil on canvas,28 1/2 x 36 1/4 in. (72.4 x 92.1cm),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,72.4,92.1,,0,Children|Men|Women|Dogs|Beaches
461689,461689,Maria,Kees van Dongen, ,1877      ,1968      ,1907,1910,Oil on canvas,25 1/2 x 21 3/8 in. (64.8 x 54.3 cm.),Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,64.8,54.3,,0,Portraits|Women
462345,462345,Head of the Virgin after Taddeo di Bartolo,Marcel Vertès,Hungarian,1895      ,1961      ,1948,1948,Oil on Plaster,"20 3/16 x 16 3/16 x 2 1/4 in. (51.3 x 41.1 x 5.8 cm.)
",Robert Lehman Collection,,,"Zimmer Lucas Capital, LLC.",2007,False,False,51.2764,41.1163,,0,Heads|Women
462600,462600,The Artist's Palette,Marcel Vertès,Hungarian,1895      ,1961      ,1947,1948,Oil paint and black ink on a pre-made wood painter's palette.,"Height: 34.5 cm.
Width: 53 cm.",Robert Lehman Collection,,,"Robert Lehman Collection, 1975",1975,False,False,,,,0,
479810,479810,"William Merritt Chase, N.A.",John Singer Sargent,American,1856      ,1925      ,1902,1902,Oil on canvas,"H. 62-1/2, W. 41-3/8 inches
(158.8 x 105.1 cm.)
",Modern and Contemporary Art,,,"Gift of Pupils of William M. Chase, 1905",,False,False,158.8,105.1,,0,
479843,479843,Augustus Saint-Gaudens,Ellen Emmet Rand,American,1875      ,1941      ,1899,1909,Oil on canvas,"H. 38-7/8, W. 30 inches
(98.7 x 76.2 cm.)
",Modern and Contemporary Art,,,"Rogers Fund, 1908",,False,False,98.7,76.2,,0,
480513,480513,Self-Portrait,William Rothenstein,British,1872      ,1945      ,1898,1898,Oil on canvas,29 1/4 × 24 1/8 in. (74.3 × 61.3 cm),Modern and Contemporary Art,,,"Gift of Mrs. T. C. Chadbourne, 1909",1909,False,False,74.3,61.3,,0,Men|Self-portraits
480528,480528,The Roaring Forties,Frederick J. Waugh,American,1861      ,1940      ,1908,1908,Oil on canvas,"H. 48, W. 60-1/8 inches
(121.9 x 152.7 cm.)
",Modern and Contemporary Art,,,"Gift of George A. Hearn, 1909",,False,False,121.9,152.7,,0,
480553,480553,Up the Hudson,George Bellows,American ,1882      ,1925      ,1908,1908,Oil on canvas,35 7/8 x 48 1/8 in. (91.1 x 122.2 cm),Modern and Contemporary Art,,,"Gift of Hugo Reisinger, 1911",1911,False,False,91.1,122.2,,0,Houses|Rivers|Landscapes|Boats
480566,480566,October Seas,Paul Dougherty,American,1877      ,1947      ,1910,1910,Oil on canvas,36 1/8 x 48 1/8 in. (91.8 x 122.2 cm),Modern and Contemporary Art,,,"George A. Hearn Fund, 1911",1911,False,False,91.8,122.2,,0,Seascapes|Waves
480567,480567,The Trousseau,Charles Webster Hawthorne,American,1872      ,1930      ,1910,1910,"Oil on canvas, mounted on wood","H. 40, W. 40 inches
(191.6 x 191.6 cm.)
",Modern and Contemporary Art,,,"George A. Hearn Fund, 1911",,False,False,101.6,101.6,,0,
480569,480569,Morning Light,Eugene Speicher,American,1883      ,1962      ,1907,1907,Oil on canvas,27 1/4 x 34 1/8 in. (69.2 x 86.7 cm),Modern and Contemporary Art,,,"George A. Hearn Fund, 1912",1912,False,False,69.2,86.7,,0,Landscapes
480577,480577,The Night Mission,Jerome Myers,American,1867      ,1940      ,1906,1906,Oil on canvas,"H. 25, W. 30 inches
",Modern and Contemporary Art,,,"Rogers Fund, 1912",,False,False,63.5,76.2,,0,
480585,480585,"Nocturne, Temple d'Amour",Edward J. Steichen,"American, born Luxembourg",1879      ,1973      ,1910,1910,Oil on canvas,25 1/8 x 24 1/4 in. (63.8 x 61.6 cm),Modern and Contemporary Art,,,"Gift of Watson B. Dickerman, 1911",1913,False,False,63.8,61.6,,0,Temples
480594,480594,"The Conquerors (Culebra Cut, Panama Canal)",Jonas Lie,"American, born Norway",1880      ,1940      ,1913,1913,Oil on canvas,60 x 50 in. (152.4 x 127 cm),Modern and Contemporary Art,,,"George A. Hearn Fund, 1914",1914,False,False,152.4003,127.00025,774,1,Railways|Trains
480597,480597,Self-Portrait,William Orpen,British,1878      ,1931      ,1910,1910,Oil on canvas,40 1/8 x 33 1/8 in. (101.9 x 84.1 cm),Modern and Contemporary Art,,,"Gift of George F. Baker, 1914",1914,False,False,101.9,84.1,,0,Men|Self-portraits|Bottles|Mirrors|Brushes
480656,480656,The Albany Boat,Gifford Beal,American,1879      ,1956      ,1917,1917,Oil on canvas,"H. 36-3/8, W. 60-1/4 inches
(92.4 x 153 cm.)
",Modern and Contemporary Art,,,George A. Hearn Fund,,False,False,92.4,153.0,,0,
480657,480657,"Winter, Monhegan Island",Rockwell Kent,American,1882      ,1971      ,1907,1907,Oil on canvas,33 7/8 × 44 in. (86 × 111.8 cm),Modern and Contemporary Art,,,"George A. Hearn Fund, 1917",1917,False,False,86.0,111.8,756,1,Houses|Landscapes|Winter|Snow|Boats
480661,480661,In the Deep Woods,Charles Shepard Chapman,American,1879      ,1962      ,1917,1917,Oil on canvas,60 1/4 x 36 in. (153 x 91.4 cm),Modern and Contemporary Art,,,"George A. Hearn Fund, 1917",1917,False,False,153.0,91.4,,0,Forests
